tick,hour_of_week,tick_Wh,sleep_nodes,alive_capacity_fraction
655,54,1051.6416666666667,42,0.44260204081632654
656,54,1051.6416666666667,42,0.44260204081632654
657,54,1051.6416666666667,42,0.44260204081632654
658,54,1051.6416666666667,42,0.44260204081632654
659,54,1051.6416666666667,42,0.44260204081632654
660,55,1767.055433995648,0,1.0
661,55,1767.0349186058543,0,1.0
662,55,1766.6845568196597,0,1.0
663,55,1786.3359214663365,0,1.0
664,55,1786.1706455879641,0,1.0
665,55,1786.7416120418966,0,1.0
666,55,1786.551912994079,0,1.0
667,55,1787.0645142803053,0,1.0
668,55,1787.05937236267,0,1.0
669,55,1786.9819390174437,0,1.0
670,55,1786.5060296801112,0,1.0
671,55,1786.5841413629673,0,1.0
672,56,1787.2545130523122,0,1.0
673,56,1786.6360511141295,0,1.0
674,56,1786.7992552833866,0,1.0
675,56,1786.2844770602064,0,1.0
676,56,1786.5199789453711,0,1.0
677,56,1787.4669843020438,0,1.0
678,56,1786.7663185082106,0,1.0
679,56,1786.7552919045277,0,1.0
680,56,1786.3149385707534,0,1.0
681,56,1786.9496980556778,0,1.0
682,56,1786.9343026756044,0,1.0
683,56,1786.5213667497294,0,1.0
684,57,1787.3870160248327,0,1.0
685,57,1786.7017546820402,0,1.0
686,57,1786.7515681046048,0,1.0
687,57,1786.9247151804102,0,1.0
688,57,1786.7085023619134,0,1.0
689,57,1787.1543584388094,0,1.0
690,57,1786.2603942372775,0,1.0
691,57,1786.4155872047443,0,1.0
692,57,1786.248641363961,0,1.0
693,57,1787.0324566071117,0,1.0
694,57,1786.9861482364036,0,1.0
695,57,1787.280961185182,0,1.0
696,58,1787.3714731668097,0,1.0
697,58,1787.2528961809167,0,1.0
698,58,1786.730086369463,0,1.0
699,58,1786.9322403406704,0,1.0
700,58,1787.0101876421181,0,1.0
701,58,1787.212758990628,0,1.0
702,58,1787.609860819923,0,1.0
703,58,1787.1679854606502,0,1.0
704,58,1787.2039768473123,0,1.0
705,58,1787.0888849618223,0,1.0
706,58,1787.358201677991,0,1.0
707,58,1786.5888915318528,0,1.0
708,59,1786.9580040381566,0,1.0
709,59,1786.954225426693,0,1.0
710,59,1787.9893577866653,0,1.0
711,59,1786.8585854443247,0,1.0
712,59,1787.2572704168247,0,1.0
713,59,1788.7694409480366,0,1.0
714,59,1786.8191916045664,0,1.0
715,59,1787.1243749456125,0,1.0
716,59,1787.4108663789589,0,1.0
717,59,1787.4283392370726,0,1.0
718,59,1786.7432081441075,0,1.0
719,59,1787.150415681337,0,1.0
720,60,1787.414566775481,0,1.0
721,60,1787.7554803555404,0,1.0
722,60,1786.9103200569864,0,1.0
723,60,1787.2476453340232,0,1.0
724,60,1787.0523102724842,0,1.0
725,60,1787.0622138499339,0,1.0
726,60,1786.7370894792125,0,1.0
727,60,1787.4607600011725,0,1.0
728,60,1787.2228748061402,0,1.0
729,60,1787.5624342060728,0,1.0
730,60,1787.3501584099233,0,1.0
731,60,1787.291148004323,0,1.0
732,61,1786.8678952231216,0,1.0
733,61,1788.8347761245752,0,1.0
734,61,1787.4844937648745,0,1.0
735,61,1787.6185928230175,0,1.0
736,61,1787.2795890865045,0,1.0
737,61,1787.2127737609746,0,1.0
738,61,1787.63506478508,0,1.0
739,61,1787.994532727884,0,1.0
740,61,1787.2950064310285,0,1.0
741,61,1787.336286530172,0,1.0
742,61,1787.78094869632,0,1.0
743,61,1786.8880222736345,0,1.0
744,62,1787.7721863742693,0,1.0
745,62,1789.034112618815,0,1.0
746,62,1787.2267976483804,0,1.0
747,62,1786.799129909772,0,1.0
748,62,1786.9801440346387,0,1.0
749,62,1787.20377763412,0,1.0
750,62,1786.5280741031197,0,1.0
751,62,1787.071337012671,0,1.0
752,62,1787.6297987518446,0,1.0
753,62,1786.968281802434,0,1.0
754,62,1786.9214585798163,0,1.0
755,62,1787.0747626090601,0,1.0
756,63,1787.049479104268,0,1.0
757,63,1786.879516016463,0,1.0
758,63,1787.0350940364156,0,1.0
759,63,1787.6769323997096,0,1.0
760,63,1787.2027740011802,0,1.0
761,63,1786.9256976489098,0,1.0
762,63,1786.9695620035138,0,1.0
763,63,1787.1934850533582,0,1.0
764,63,1786.9936924751557,0,1.0
765,63,1787.7418784711722,0,1.0
766,63,1787.5521421172275,0,1.0
767,63,1786.823829106389,0,1.0
768,64,1787.3393500126813,0,1.0
769,64,1786.9978851016122,0,1.0
770,64,1787.265669395444,0,1.0
771,64,1787.8367202940774,0,1.0
772,64,1787.6517761282616,0,1.0
773,64,1787.2824346508746,0,1.0
774,64,1786.931476886114,0,1.0
775,64,1787.1229438581042,0,1.0
776,64,1789.0986997194616,0,1.0
777,64,1786.7994474812763,0,1.0
778,64,1786.7977137044493,0,1.0
779,64,1786.9276442474413,0,1.0
780,65,1788.402627700199,0,1.0
781,65,1787.07861826081,0,1.0
782,65,1787.7371954471082,0,1.0
783,65,1787.7890263937788,0,1.0
784,65,1787.155835866643,0,1.0
785,65,1787.6845025407147,0,1.0
786,65,1787.8239412467283,0,1.0
787,65,1787.1695030577596,0,1.0
788,65,1787.9820305685755,0,1.0
789,65,1787.8450767750905,0,1.0
790,65,1787.5365679187544,0,1.0
791,65,1787.414182175062,0,1.0
792,66,1788.279880249651,0,1.0
793,66,1791.6473759070072,0,1.0
794,66,1787.3179804319402,0,1.0
795,66,1787.533859373174,0,1.0
796,66,1788.4128159955565,0,1.0
797,66,1788.0238924892355,0,1.0
798,66,1788.730862266055,0,1.0
799,66,1788.6916618961116,0,1.0
800,66,1788.255778156804,0,1.0
801,66,1787.3722379918713,0,1.0
802,66,1787.8517062419432,0,1.0
803,66,1788.1748119723989,0,1.0
804,67,1788.2450059527685,0,1.0
805,67,1788.0788355772895,0,1.0
806,67,1788.0947706645447,0,1.0
807,67,1789.0413302673323,0,1.0
808,67,1788.6178096208118,0,1.0
809,67,1788.7130343989638,0,1.0
810,67,1788.156320183281,0,1.0
811,67,1788.729878460793,0,1.0
812,67,1788.1101896086323,0,1.0
813,67,1790.3356969092458,0,1.0
814,67,1788.5980599369368,0,1.0
815,67,1790.400845727268,0,1.0
816,68,1789.9053136964633,0,1.0
817,68,1790.1242238372733,0,1.0
818,68,1789.4877170849727,0,1.0
819,68,1788.4172181557597,0,1.0
820,68,1788.6717063055353,0,1.0
821,68,1789.056063330004,0,1.0
822,68,1788.1553902796952,0,1.0
823,68,1788.7816798037607,0,1.0
824,68,1790.098803227152,0,1.0
825,68,1789.0841099995332,0,1.0
826,68,1789.9058835511714,0,1.0
827,68,1790.033740811507,0,1.0
828,69,1788.344264957776,0,1.0
829,69,1789.710474295137,0,1.0
830,69,1789.1867857117816,0,1.0
831,69,1789.5779624767986,0,1.0
832,69,1788.704318872684,0,1.0
833,69,1788.4581877444593,0,1.0
834,69,1788.4851109616204,0,1.0
835,69,1789.9176474874662,0,1.0
836,69,1788.5086036556706,0,1.0
837,69,1789.5793801323907,0,1.0
838,69,1789.3171019378062,0,1.0
839,69,1789.0622072850706,0,1.0
840,70,1788.204471068227,0,1.0
841,70,1788.5893406851428,0,1.0
842,70,1788.3627338391411,0,1.0
843,70,1788.5300704045378,0,1.0
844,70,1790.3103896676507,0,1.0
845,70,1788.4140508347587,0,1.0
846,70,1789.0420460369528,0,1.0
847,70,1788.6923721834019,0,1.0
848,70,1789.2533234470443,0,1.0
849,70,1790.6428579719782,0,1.0
850,70,1788.4274210580634,0,1.0
851,70,1789.1409500013074,0,1.0
852,71,1788.4875910577402,0,1.0
853,71,1789.4008866717531,0,1.0
854,71,1788.382207701498,0,1.0
855,71,1788.8818151593973,0,1.0
856,71,1789.1938507672503,0,1.0
857,71,1789.5305219656893,0,1.0
858,71,1788.3043495426455,0,1.0
859,71,1790.0975613552355,0,1.0
860,71,1788.985421247773,0,1.0
861,71,1788.6626673615358,0,1.0
862,71,1788.8007853070199,0,1.0
863,71,1788.9285271885612,0,1.0
864,72,823.4134925235714,56,0.39753401360544216
865,72,569.0999999999999,71,0.2066326530612245
866,72,501.64166666666665,75,0.19770408163265307
867,72,501.64166666666665,75,0.19770408163265307
868,72,501.64166666666665,75,0.19770408163265307
869,72,951.6416666666667,48,0.39668367346938777
870,72,1051.6416666666667,42,0.44260204081632654
871,72,1051.6416666666667,42,0.44260204081632654
872,72,1051.6416666666667,42,0.44260204081632654
873,72,1051.6416666666667,42,0.44260204081632654
874,72,1051.6416666666667,42,0.44260204081632654
875,72,1051.6416666666667,42,0.44260204081632654
876,73,1051.6416666666667,42,0.44260204081632654
877,73,1051.6416666666667,42,0.44260204081632654
878,73,1051.6416666666667,42,0.44260204081632654
879,73,1051.6416666666667,42,0.44260204081632654
880,73,1051.6416666666667,42,0.44260204081632654
881,73,1051.6416666666667,42,0.44260204081632654
882,73,1051.6416666666667,42,0.44260204081632654
883,73,1051.6416666666667,42,0.44260204081632654
884,73,1051.6416666666667,42,0.44260204081632654
885,73,1051.6416666666667,42,0.44260204081632654
886,73,1051.6416666666667,42,0.44260204081632654
887,73,1051.6416666666667,42,0.44260204081632654
888,74,1051.6416666666667,42,0.44260204081632654
889,74,1051.6416666666667,42,0.44260204081632654
890,74,1051.6416666666667,42,0.44260204081632654
891,74,1051.6416666666667,42,0.44260204081632654
892,74,1051.6416666666667,42,0.44260204081632654
893,74,1051.6416666666667,42,0.44260204081632654
894,74,1051.6416666666667,42,0.44260204081632654
895,74,1051.6416666666667,42,0.44260204081632654
896,74,1051.6416666666667,42,0.44260204081632654
897,74,1051.6416666666667,42,0.44260204081632654
898,74,1051.6416666666667,42,0.44260204081632654
899,74,1051.6416666666667,42,0.44260204081632654
900,75,1051.6416666666667,42,0.44260204081632654
901,75,1051.6416666666667,42,0.44260204081632654
902,75,1051.6416666666667,42,0.44260204081632654
903,75,1051.6416666666667,42,0.44260204081632654
904,75,1051.6416666666667,42,0.44260204081632654
905,75,1051.6416666666667,42,0.44260204081632654
906,75,1051.6416666666667,42,0.44260204081632654
907,75,1051.6416666666667,42,0.44260204081632654
908,75,1051.6416666666667,42,0.44260204081632654
909,75,1051.6416666666667,42,0.44260204081632654
910,75,1051.6416666666667,42,0.44260204081632654
911,75,1051.6416666666667,42,0.44260204081632654
912,76,1051.6416666666667,42,0.44260204081632654
913,76,1051.6416666666667,42,0.44260204081632654
914,76,1051.6416666666667,42,0.44260204081632654
915,76,1051.6416666666667,42,0.44260204081632654
916,76,1051.6416666666667,42,0.44260204081632654
917,76,1051.6416666666667,42,0.44260204081632654
918,76,1051.6416666666667,42,0.44260204081632654
919,76,1051.6416666666667,42,0.44260204081632654
920,76,1051.6416666666667,42,0.44260204081632654
921,76,1051.6416666666667,42,0.44260204081632654
922,76,1051.6416666666667,42,0.44260204081632654
923,76,1051.6416666666667,42,0.44260204081632654
924,77,1051.6416666666667,42,0.44260204081632654
925,77,1051.6416666666667,42,0.44260204081632654
926,77,1051.6416666666667,42,0.44260204081632654
927,77,1051.6416666666667,42,0.44260204081632654
928,77,1051.6416666666667,42,0.44260204081632654
929,77,1051.6416666666667,42,0.44260204081632654
930,77,1051.6416666666667,42,0.44260204081632654
931,77,1051.6416666666667,42,0.44260204081632654
932,77,1051.6416666666667,42,0.44260204081632654
933,77,1051.6416666666667,42,0.44260204081632654
934,77,1051.6416666666667,42,0.44260204081632654
935,77,1051.6416666666667,42,0.44260204081632654
936,78,1051.6416666666667,42,0.44260204081632654
937,78,1051.6416666666667,42,0.44260204081632654
938,78,1051.6416666666667,42,0.44260204081632654
939,78,1051.6416666666667,42,0.44260204081632654
940,78,1051.6416666666667,42,0.44260204081632654
941,78,1051.6416666666667,42,0.44260204081632654
942,78,1051.6416666666667,42,0.44260204081632654
943,78,1051.6416666666667,42,0.44260204081632654
944,78,1051.6416666666667,42,0.44260204081632654
945,78,1051.6416666666667,42,0.44260204081632654
946,78,1051.6416666666667,42,0.44260204081632654
947,78,1051.6416666666667,42,0.44260204081632654
948,79,1767.1329038925944,0,1.0
949,79,1766.7187043512754,0,1.0
950,79,1766.7172848948858,0,1.0
951,79,1786.944218781746,0,1.0
952,79,1786.4224269456363,0,1.0
953,79,1786.4824927867771,0,1.0
954,79,1786.3070317187694,0,1.0
955,79,1786.2936680665216,0,1.0
956,79,1786.2167789378518,0,1.0
957,79,1786.4252511218212,0,1.0
958,79,1786.927451045488,0,1.0
959,79,1786.935799943958,0,1.0
960,80,1786.6556669804863,0,1.0
961,80,1786.3261351608326,0,1.0
962,80,1786.743935421456,0,1.0
963,80,1787.2754127950984,0,1.0
964,80,1787.0104167947234,0,1.0
965,80,1786.4839255537445,0,1.0
966,80,1786.5679957454995,0,1.0
967,80,1787.1149046743012,0,1.0
968,80,1786.7596465370975,0,1.0
969,80,1786.9970367322335,0,1.0
970,80,1786.6419811676817,0,1.0
971,80,1786.2678107505271,0,1.0
972,81,1789.3472083291426,0,1.0
973,81,1786.832658384655,0,1.0
974,81,1787.0241858842987,0,1.0
975,81,1787.2817852874314,0,1.0
976,81,1795.356824791904,0,1.0
977,81,1786.5352802073267,0,1.0
978,81,1787.024363113505,0,1.0
979,81,1786.4932826988465,0,1.0
980,81,1787.5838227498143,0,1.0
981,81,1787.5350332137534,0,1.0
982,81,1786.5108925519146,0,1.0
983,81,1787.1429082120035,0,1.0
984,82,1787.4239670074153,0,1.0
985,82,1789.0322169360372,0,1.0
986,82,1787.2010080948676,0,1.0
987,82,1787.154975474834,0,1.0
988,82,1787.326157565669,0,1.0
989,82,1786.9521999537837,0,1.0
990,82,1786.527071483758,0,1.0
991,82,1787.0437772724445,0,1.0
992,82,1786.9788194277935,0,1.0
993,82,1786.7047830840977,0,1.0
994,82,1787.1364676266078,0,1.0
995,82,1787.0968229484188,0,1.0
996,83,1786.8211506170428,0,1.0
997,83,1786.934979748886,0,1.0
998,83,1787.7234322612233,0,1.0
999,83,1786.8197929172798,0,1.0
1000,83,1787.154360881203,0,1.0
1001,83,1787.2367759653437,0,1.0
1002,83,1787.4163160187509,0,1.0
1003,83,1786.6803356755938,0,1.0
1004,83,1787.6733459500015,0,1.0
1005,83,1787.0334212260686,0,1.0
1006,83,1787.1589658998903,0,1.0
1007,83,1786.8519898506574,0,1.0
1008,84,1787.2959888800035,0,1.0
1009,84,1787.8149800256606,0,1.0
1010,84,1787.1847021890803,0,1.0
1011,84,1786.9222380512833,0,1.0
1012,84,1787.6456330973915,0,1.0
1013,84,1787.5901685594845,0,1.0
1014,84,1787.0669728242258,0,1.0
1015,84,1787.2602146127238,0,1.0
1016,84,1787.5041041709467,0,1.0
1017,84,1787.3265389522314,0,1.0
1018,84,1788.0428866816283,0,1.0
1019,84,1787.3384556350966,0,1.0
1020,85,1786.7323337481039,0,1.0
1021,85,1789.0836295847087,0,1.0
1022,85,1786.7930572041973,0,1.0
1023,85,1787.7353370210833,0,1.0
1024,85,1787.288385246211,0,1.0
1025,85,1787.1205292396635,0,1.0
1026,85,1787.1784235034324,0,1.0
1027,85,1786.865675021741,0,1.0
1028,85,1787.3151037475664,0,1.0
1029,85,1788.6101610489168,0,1.0
1030,85,1787.506850842876,0,1.0
1031,85,1787.3581655322923,0,1.0
1032,86,1787.1963253287677,0,1.0
1033,86,1787.6108298729027,0,1.0
1034,86,1786.9493904552241,0,1.0
1035,86,1787.1741552328194,0,1.0
1036,86,1787.1449488684102,0,1.0
1037,86,1788.425550266021,0,1.0
1038,86,1787.4980928278346,0,1.0
1039,86,1787.3041583366442,0,1.0
1040,86,1787.1666919753948,0,1.0
1041,86,1787.8757827910915,0,1.0
1042,86,1787.0539396203235,0,1.0
1043,86,1787.4940401755805,0,1.0
1044,87,1786.754439630456,0,1.0
1045,87,1787.5936100999056,0,1.0
1046,87,1787.0738230681836,0,1.0
1047,87,1786.5305648735202,0,1.0
1048,87,1788.0622754999426,0,1.0
1049,87,1786.7059117311478,0,1.0
1050,87,1787.5075870447927,0,1.0
1051,87,1786.9485281432198,0,1.0
1052,87,1786.9855982715974,0,1.0
1053,87,1787.4464008505379,0,1.0
1054,87,1787.2368694265015,0,1.0
1055,87,1787.4801798555159,0,1.0
1056,88,1787.0967139870168,0,1.0
1057,88,1787.1069884271385,0,1.0
1058,88,1787.3740368831568,0,1.0
1059,88,1787.5023398365888,0,1.0
1060,88,1787.106180991632,0,1.0
1061,88,1787.406507574417,0,1.0
1062,88,1787.051031811236,0,1.0
1063,88,1787.2477423887951,0,1.0
1064,88,1787.9053745188467,0,1.0
1065,88,1787.4563310539297,0,1.0
1066,88,1787.1178036110155,0,1.0
1067,88,1787.259053628067,0,1.0
1068,89,1787.2876250527627,0,1.0
1069,89,1787.555624254451,0,1.0
1070,89,1787.2545542667533,0,1.0
1071,89,1787.6191802038802,0,1.0
1072,89,1787.6254020420129,0,1.0
1073,89,1787.1538528415151,0,1.0
1074,89,1787.3024136840886,0,1.0
1075,89,1788.123639481398,0,1.0
1076,89,1787.1978143650863,0,1.0
1077,89,1787.3870645184188,0,1.0
1078,89,1787.8534941436922,0,1.0
1079,89,1787.7080296894524,0,1.0
1080,90,1788.8776618851266,0,1.0
1081,90,1787.5256241567133,0,1.0
1082,90,1787.8257421858893,0,1.0
1083,90,1787.4463944276015,0,1.0
1084,90,1787.643117112408,0,1.0
1085,90,1788.5934707229057,0,1.0
1086,90,1787.2586855305372,0,1.0
1087,90,1787.6282848758296,0,1.0
1088,90,1788.3357789332852,0,1.0
1089,90,1788.6198705486381,0,1.0
1090,90,1787.9273435112445,0,1.0
1091,90,1787.6090787285534,0,1.0
1092,91,1789.3439625790961,0,1.0
1093,91,1788.9053416136576,0,1.0
1094,91,1789.2072017419446,0,1.0
1095,91,1787.948662661202,0,1.0
1096,91,1788.3904048174236,0,1.0
1097,91,1789.5396056143745,0,1.0
1098,91,1788.6984572883252,0,1.0
1099,91,1787.663961126254,0,1.0
1100,91,1788.89218799659,0,1.0
1101,91,1788.8763938561626,0,1.0
1102,91,1788.7739289503384,0,1.0
1103,91,1789.130384900579,0,1.0
1104,92,1791.1717896043942,0,1.0
1105,92,1788.1143429484696,0,1.0
1106,92,1789.7724352095029,0,1.0
1107,92,1788.665700188512,0,1.0
1108,92,1789.4049869925134,0,1.0
1109,92,1788.7261132349709,0,1.0
1110,92,1787.9727864129577,0,1.0
1111,92,1789.0181868885477,0,1.0
1112,92,1789.1175107759564,0,1.0
1113,92,1790.3512304292692,0,1.0
1114,92,1789.3999921850868,0,1.0
1115,92,1789.09332861851,0,1.0
1116,93,1789.2283878073786,0,1.0
1117,93,1789.4005184271793,0,1.0
1118,93,1789.6165040432682,0,1.0
1119,93,1788.9917640392223,0,1.0
1120,93,1788.4848136609394,0,1.0
1121,93,1788.1558120740522,0,1.0
1122,93,1789.2419329544014,0,1.0
1123,93,1789.0737311440125,0,1.0
1124,93,1788.5181980199718,0,1.0
1125,93,1788.4766064594,0,1.0
1126,93,1789.3870468815385,0,1.0
1127,93,1788.9223611562486,0,1.0
1128,94,1789.304460742991,0,1.0
1129,94,1788.712041017427,0,1.0
1130,94,1789.1926076208283,0,1.0
1131,94,1790.0068225957134,0,1.0
1132,94,1788.9444564787375,0,1.0
1133,94,1789.3309766511204,0,1.0
1134,94,1789.4392809164815,0,1.0
1135,94,1789.0078787999366,0,1.0
1136,94,1788.4667186035604,0,1.0
1137,94,1790.6900456483404,0,1.0
1138,94,1790.1539884448287,0,1.0
1139,94,1789.3028563398375,0,1.0
1140,95,1788.7121756749611,0,1.0
1141,95,1788.520830180139,0,1.0
1142,95,1789.3307754961436,0,1.0
1143,95,1788.7568257595808,0,1.0
1144,95,1789.7026499501465,0,1.0
1145,95,1788.552901465223,0,1.0
1146,95,1788.1594029167231,0,1.0
1147,95,1788.5418999795822,0,1.0
1148,95,1788.6843481330866,0,1.0
1149,95,1790.5422216422057,0,1.0
1150,95,1788.748330417916,0,1.0
1151,95,1789.013218027888,0,1.0
1152,96,805.8700384642103,57,0.39413265306122447
1153,96,618.3083333333333,68,0.2113095238095238
1154,96,551.6416666666667,72,0.2032312925170068
1155,96,551.6416666666667,72,0.2032312925170068
1156,96,551.6416666666667,72,0.2032312925170068
1157,96,1034.975,43,0.4379251700680272
1158,96,1051.6416666666667,42,0.44260204081632654
1159,96,1051.6416666666667,42,0.44260204081632654
1160,96,1051.6416666666667,42,0.44260204081632654
1161,96,1051.6416666666667,42,0.44260204081632654
1162,96,1051.6416666666667,42,0.44260204081632654
1163,96,1051.6416666666667,42,0.44260204081632654
1164,97,1051.6416666666667,42,0.44260204081632654
1165,97,1051.6416666666667,42,0.44260204081632654
1166,97,1051.6416666666667,42,0.44260204081632654
1167,97,1051.6416666666667,42,0.44260204081632654
1168,97,1051.6416666666667,42,0.44260204081632654
1169,97,1051.6416666666667,42,0.44260204081632654
1170,97,1051.6416666666667,42,0.44260204081632654
1171,97,1051.6416666666667,42,0.44260204081632654
1172,97,1051.6416666666667,42,0.44260204081632654
1173,97,1051.6416666666667,42,0.44260204081632654
1174,97,1051.6416666666667,42,0.44260204081632654
1175,97,1051.6416666666667,42,0.44260204081632654
1176,98,1051.6416666666667,42,0.44260204081632654
1177,98,1051.6416666666667,42,0.44260204081632654
1178,98,1051.6416666666667,42,0.44260204081632654
1179,98,1051.6416666666667,42,0.44260204081632654
1180,98,1051.6416666666667,42,0.44260204081632654
1181,98,1051.6416666666667,42,0.44260204081632654
1182,98,1051.6416666666667,42,0.44260204081632654
1183,98,1051.6416666666667,42,0.44260204081632654
1184,98,1051.6416666666667,42,0.44260204081632654
1185,98,1051.6416666666667,42,0.44260204081632654
1186,98,1051.6416666666667,42,0.44260204081632654
1187,98,1051.6416666666667,42,0.44260204081632654
1188,99,1051.6416666666667,42,0.44260204081632654
1189,99,1051.6416666666667,42,0.44260204081632654
1190,99,1051.6416666666667,42,0.44260204081632654
1191,99,1051.6416666666667,42,0.44260204081632654
1192,99,1051.6416666666667,42,0.44260204081632654
1193,99,1051.6416666666667,42,0.44260204081632654
1194,99,1051.6416666666667,42,0.44260204081632654
1195,99,1051.6416666666667,42,0.44260204081632654
1196,99,1051.6416666666667,42,0.44260204081632654
1197,99,1051.6416666666667,42,0.44260204081632654
1198,99,1051.6416666666667,42,0.44260204081632654
1199,99,1051.6416666666667,42,0.44260204081632654
1200,100,1051.6416666666667,42,0.44260204081632654
1201,100,1051.6416666666667,42,0.44260204081632654
1202,100,1051.6416666666667,42,0.44260204081632654
1203,100,1051.6416666666667,42,0.44260204081632654
1204,100,1051.6416666666667,42,0.44260204081632654
1205,100,1051.6416666666667,42,0.44260204081632654
1206,100,1051.6416666666667,42,0.44260204081632654
1207,100,1051.6416666666667,42,0.44260204081632654
1208,100,1051.6416666666667,42,0.44260204081632654
1209,100,1051.6416666666667,42,0.44260204081632654
1210,100,1051.6416666666667,42,0.44260204081632654
1211,100,1051.6416666666667,42,0.44260204081632654
1212,101,1051.6416666666667,42,0.44260204081632654
1213,101,1051.6416666666667,42,0.44260204081632654
1214,101,1051.6416666666667,42,0.44260204081632654
1215,101,1051.6416666666667,42,0.44260204081632654
1216,101,1051.6416666666667,42,0.44260204081632654
1217,101,1051.6416666666667,42,0.44260204081632654
1218,101,1051.6416666666667,42,0.44260204081632654
1219,101,1051.6416666666667,42,0.44260204081632654
1220,101,1051.6416666666667,42,0.44260204081632654
1221,101,1051.6416666666667,42,0.44260204081632654
1222,101,1051.6416666666667,42,0.44260204081632654
1223,101,1051.6416666666667,42,0.44260204081632654
1224,102,1051.6416666666667,42,0.44260204081632654
1225,102,1051.6416666666667,42,0.44260204081632654
1226,102,1051.6416666666667,42,0.44260204081632654
1227,102,1051.6416666666667,42,0.44260204081632654
1228,102,1051.6416666666667,42,0.44260204081632654
1229,102,1051.6416666666667,42,0.44260204081632654
1230,102,1051.6416666666667,42,0.44260204081632654
1231,102,1051.6416666666667,42,0.44260204081632654
1232,102,1051.6416666666667,42,0.44260204081632654
1233,102,1051.6416666666667,42,0.44260204081632654
1234,102,1051.6416666666667,42,0.44260204081632654
1235,102,1051.6416666666667,42,0.44260204081632654
1236,103,1767.1131996243116,0,1.0
1237,103,1767.1982799587554,0,1.0
1238,103,1766.921894718732,0,1.0
1239,103,1786.207156930109,0,1.0
1240,103,1786.6053498125525,0,1.0
1241,103,1786.594849313123,0,1.0
1242,103,1786.4582584136308,0,1.0
1243,103,1787.337072040975,0,1.0
1244,103,1786.7626114029922,0,1.0
1245,103,1786.6424934515428,0,1.0
1246,103,1786.6323460570513,0,1.0
1247,103,1786.8350648995151,0,1.0
1248,104,1786.3078005799482,0,1.0
1249,104,1786.667563009606,0,1.0
1250,104,1786.7041456946627,0,1.0
1251,104,1786.7322970501868,0,1.0
1252,104,1786.6032617645935,0,1.0
1253,104,1786.9372156897257,0,1.0
1254,104,1786.7548439321647,0,1.0
1255,104,1786.5062107896877,0,1.0
1256,104,1787.2977577352126,0,1.0
1257,104,1786.328546679622,0,1.0
1258,104,1795.244843302885,0,1.0
1259,104,1786.7377109512347,0,1.0
1260,105,1786.2613847011303,0,1.0
1261,105,1787.160515286206,0,1.0
1262,105,1787.2706383396426,0,1.0
1263,105,1787.5069630842283,0,1.0
1264,105,1786.6634445959537,0,1.0
1265,105,1787.518359654579,0,1.0
1266,105,1786.6152776404674,0,1.0
1267,105,1787.2311244485168,0,1.0
1268,105,1786.7304283147055,0,1.0
1269,105,1786.540169769438,0,1.0
1270,105,1787.4252515886874,0,1.0
1271,105,1786.7438275680797,0,1.0
1272,106,1786.9106698870733,0,1.0
1273,106,1787.3231833138607,0,1.0
1274,106,1786.6799179355685,0,1.0
1275,106,1787.316095764284,0,1.0
1276,106,1786.7044870371287,0,1.0
1277,106,1786.4774404679347,0,1.0
1278,106,1786.6582661591058,0,1.0
1279,106,1787.4783585887574,0,1.0
1280,106,1787.3047533920626,0,1.0
1281,106,1786.732900485754,0,1.0
1282,106,1786.6702564855286,0,1.0
1283,106,1787.948513290253,0,1.0
1284,107,1786.8575195340559,0,1.0
1285,107,1787.2499924394172,0,1.0
1286,107,1788.1438076867053,0,1.0
1287,107,1788.0775852834224,0,1.0
1288,107,1786.794907129068,0,1.0
1289,107,1786.6689245393836,0,1.0
1290,107,1787.188710444831,0,1.0
1291,107,1787.639581603594,0,1.0
1292,107,1787.4646638854067,0,1.0
1293,107,1787.0583013900825,0,1.0
1294,107,1787.1886351236594,0,1.0
1295,107,1786.7085876377116,0,1.0
1296,108,1787.4016356761142,0,1.0
1297,108,1786.7501051489298,0,1.0
1298,108,1786.9218469230273,0,1.0
1299,108,1791.014464380657,0,1.0
1300,108,1787.1045804379382,0,1.0
1301,108,1788.538892737417,0,1.0
1302,108,1786.8319315815274,0,1.0
1303,108,1787.1692655306665,0,1.0
1304,108,1787.409885853809,0,1.0
1305,108,1787.5077719165358,0,1.0
1306,108,1787.292448822834,0,1.0
1307,108,1786.8137375034976,0,1.0
1308,109,1787.883660774888,0,1.0
1309,109,1787.6191446733958,0,1.0
1310,109,1787.993659630029,0,1.0
1311,109,1787.4267937884981,0,1.0
1312,109,1787.5577396808842,0,1.0
1313,109,1788.585455846463,0,1.0
1314,109,1787.1582627778012,0,1.0
1315,109,1786.977619915613,0,1.0
1316,109,1787.855523240577,0,1.0
1317,109,1786.9431488871817,0,1.0
1318,109,1787.6334630534934,0,1.0
1319,109,1787.0010224898474,0,1.0
1320,110,1787.2115901816255,0,1.0
1321,110,1786.9620950025542,0,1.0
1322,110,1786.958051069558,0,1.0
1323,110,1787.4498355518003,0,1.0
1324,110,1786.76260319418,0,1.0
1325,110,1786.9543433871568,0,1.0
1326,110,1787.1003571407048,0,1.0
1327,110,1787.0850811657633,0,1.0
1328,110,1786.9702400703623,0,1.0
1329,110,1788.4917275859862,0,1.0
1330,110,1787.0643256991466,0,1.0
1331,110,1787.1693091888828,0,1.0
1332,111,1786.9521485345376,0,1.0
